165,0.91164,0.58385,0.67751,0.91001,0.58264,0.67222
166,0.91184,0.58356,0.67818,0.91032,0.58215,0.67325
167,0.91111,0.58186,0.67576,0.90985,0.58164,0.67171
168,0.91204,0.58436,0.67883,0.91016,0.58144,0.67274
169,0.91184,0.58303,0.67818,0.91078,0.58323,0.67478
170,0.91098,0.58158,0.67532,0.91001,0.58264,0.67222
171,0.91164,0.5843,0.67751,0.91016,0.58336,0.67273
172,0.91244,0.58448,0.68016,0.91218,0.58702,0.67938
173,0.91177,0.5838,0.67795,0.91047,0.58314,0.67376
174,0.91177,0.58305,0.67796,0.91047,0.58233,0.67376
175,0.91231,0.58525,0.67971,0.91156,0.58682,0.67733
176,0.90945,0.57771,0.67029,0.90784,0.57704,0.6651
177,0.91164,0.58287,0.67752,0.91047,0.5826,0.67376
178,0.91064,0.58061,0.67423,0.90923,0.58071,0.66968
179,0.9143,0.59203,0.68632,0.91296,0.5906,0.68194
180,0.9135,0.58815,0.68368,0.91265,0.58916,0.68092
181,0.90825,0.57581,0.66636,0.90566,0.57186,0.65802
182,0.91144,0.58261,0.67686,0.91063,0.58332,0.67427
183,0.91211,0.58555,0.67905,0.91094,0.58559,0.67528
184,0.91138,0.58274,0.67664,0.91001,0.5818,0.67223
185,0.91211,0.58533,0.67905,0.91078,0.58542,0.67477
186,0.91177,0.58348,0.67796,0.91078,0.58403,0.67478
187,0.91051,0.58124,0.67378,0.90877,0.58025,0.66815
188,0.91271,0.58611,0.68103,0.9114,0.58556,0.67682
189,0.91237,0.58578,0.67993,0.91094,0.58448,0.67529
190,0.91211,0.58467,0.67905,0.91078,0.58403,0.67478
191,0.90978,0.57936,0.67138,0.90737,0.57544,0.66358
192,0.91138,0.58231,0.67664,0.91016,0.58252,0.67273
193,0.90798,0.57469,0.66549,0.90535,0.5713,0.65701
194,0.91031,0.58101,0.67313,0.90861,0.57982,0.66764
195,0.91297,0.58743,0.68191,0.91202,0.58762,0.67887


----------------------Batch size 64 ---Clients 50--------------

0,0.59238,0.05994,0.02098,0.57936,0.05575,0.01628
1,0.64304,0.11734,0.07243,0.62948,0.11417,0.0605
2,0.69045,0.16844,0.13873,0.67836,0.16403,0.12277
3,0.83698,0.40465,0.45296,0.83181,0.39954,0.43951
4,0.85945,0.44553,0.51601,0.85244,0.43272,0.49629
5,0.86922,0.46401,0.54467,0.86299,0.45156,0.5266
6,0.87375,0.47677,0.55814,0.86936,0.46735,0.54528
7,0.87833,0.48995,0.57198,0.87463,0.48177,0.56101
8,0.88358,0.50569,0.58803,0.88099,0.50033,0.58027
9,0.88644,0.51329,0.59686,0.88348,0.5062,0.58788
10,0.88644,0.51586,0.59684,0.88441,0.51144,0.59073
11,0.8899,0.52097,0.60764,0.88704,0.51382,0.59891
12,0.8911,0.5269,0.61137,0.88782,0.51857,0.60131
13,0.89136,0.52849,0.6122,0.88875,0.5221,0.6042
14,0.89289,0.53248,0.61701,0.88999,0.52499,0.60807
15,0.89376,0.53766,0.61972,0.89139,0.53381,0.61243
16,0.89296,0.53369,0.61721,0.89061,0.52897,0.61001
17,0.89329,0.53813,0.61824,0.89154,0.5369,0.6129
18,0.89283,0.53706,0.61677,0.89123,0.53645,0.61193
19,0.89562,0.5427,0.62562,0.89279,0.53675,0.61682
20,0.89542,0.54328,0.62498,0.89263,0.53765,0.61632
21,0.89735,0.54518,0.63113,0.89604,0.54463,0.62712
22,0.89549,0.54276,0.62519,0.8931,0.53853,0.61779
23,0.89715,0.54635,0.63048,0.89418,0.54038,0.62122
24,0.89595,0.54496,0.62666,0.89387,0.54152,0.62024
25,0.89595,0.54344,0.62667,0.89387,0.53989,0.62024
26,0.89595,0.54553,0.62666,0.89449,0.54414,0.62219
27,0.89529,0.54465,0.62455,0.89372,0.54317,0.61974
28,0.89635,0.54658,0.62793,0.89372,0.54112,0.61975
29,0.89755,0.54702,0.63176,0.8948,0.54168,0.62319
30,0.89655,0.54697,0.62857,0.8948,0.54461,0.62318
31,0.89588,0.54465,0.62645,0.89449,0.54448,0.62219
32,0.89595,0.54684,0.62665,0.8931,0.54157,0.61778
33,0.89562,0.54656,0.62559,0.89279,0.54112,0.6168
34,0.89701,0.5482,0.63005,0.89465,0.54321,0.62269
35,0.89768,0.5504,0.63216,0.89558,0.54697,0.62563
36,0.89768,0.55011,0.63217,0.89527,0.54482,0.62465
37,0.89555,0.54775,0.62538,0.8931,0.54335,0.61777
38,0.89715,0.55103,0.63046,0.89449,0.54659,0.62218
39,0.89921,0.55296,0.63706,0.89697,0.54898,0.63007
40,0.89928,0.55341,0.63727,0.89666,0.54849,0.62909
41,0.89741,0.54912,0.63132,0.89527,0.54482,0.62465
42,0.89801,0.55229,0.63322,0.89511,0.54609,0.62416
43,0.89815,0.55178,0.63365,0.8962,0.54759,0.62761
44,0.9008,0.55741,0.64218,0.89853,0.55309,0.63502
45,0.89881,0.55313,0.63578,0.89697,0.55029,0.63007
46,0.90067,0.55691,0.64176,0.89837,0.55268,0.63452
47,0.90127,0.55787,0.64368,0.89977,0.55577,0.63899
48,0.90054,0.55765,0.64132,0.89744,0.55053,0.63155
49,0.90087,0.55883,0.64239,0.89822,0.55357,0.63402
50,0.90007,0.55462,0.63984,0.8976,0.54998,0.63205
51,0.89834,0.5505,0.6343,0.89666,0.54849,0.62909
52,0.89908,0.55399,0.63663,0.89682,0.55055,0.62957
53,0.90054,0.55835,0.64132,0.89744,0.55152,0.63155
54,0.89834,0.55105,0.63429,0.89651,0.54907,0.62859
55,0.90061,0.557,0.64154,0.89837,0.553,0.63452
56,0.89808,0.55089,0.63344,0.89604,0.54785,0.62711
57,0.9018,0.55854,0.6454,0.90008,0.55692,0.63999
58,0.89888,0.55072,0.63601,0.89666,0.54752,0.62909
59,0.90287,0.55851,0.64885,0.90194,0.56012,0.64598
60,0.90001,0.55391,0.63963,0.8976,0.54998,0.63205
61,0.89934,0.55373,0.63749,0.89697,0.55029,0.63007
62,0.89775,0.55173,0.63237,0.89558,0.54904,0.62563
63,0.89954,0.55496,0.63812,0.89728,0.55144,0.63106
64,0.9012,0.55809,0.64347,0.89791,0.5508,0.63304
65,0.90067,0.55705,0.64175,0.89713,0.54875,0.63057
66,0.90227,0.55893,0.64691,0.90085,0.55808,0.64248
67,0.89775,0.55115,0.63237,0.89511,0.54713,0.62415
68,0.89914,0.55388,0.63684,0.89682,0.54955,0.62958
69,0.90074,0.5575,0.64197,0.89791,0.55209,0.63304
70,0.90027,0.55735,0.64047,0.89775,0.55301,0.63254
71,0.9028,0.56232,0.64861,0.90194,0.56226,0.64597
72,0.90287,0.55983,0.64884,0.90225,0.56156,0.64697
73,0.9034,0.5623,0.65056,0.90023,0.5561,0.64049
74,0.90007,0.55625,0.63983,0.89728,0.55144,0.63106
75,0.9024,0.56057,0.64733,0.89853,0.55245,0.63502
76,0.9036,0.5631,0.6512,0.90039,0.55651,0.64099
77,0.9042,0.5628,0.65315,0.9024,0.5608,0.64748
78,0.90386,0.56448,0.65206,0.89946,0.55401,0.638
79,0.90313,0.56245,0.64969,0.8993,0.5539,0.6375
80,0.90253,0.56094,0.64776,0.89915,0.55442,0.63701
81,0.90453,0.56433,0.65423,0.90225,0.56097,0.64698
82,0.90207,0.55953,0.64626,0.89884,0.55392,0.63601
83,0.90626,0.56836,0.65985,0.90427,0.5665,0.65349
84,0.90526,0.56699,0.6566,0.90303,0.56309,0.64948
85,0.90446,0.56476,0.65401,0.90085,0.55717,0.64248
86,0.90426,0.56323,0.65337,0.90178,0.5594,0.64548
87,0.9024,0.55867,0.64734,0.8993,0.55299,0.63751
88,0.90293,0.56322,0.64904,0.89915,0.55539,0.637
89,0.9042,0.56402,0.65315,0.90116,0.55861,0.64348
90,0.90705,0.57098,0.66245,0.90659,0.57415,0.66105
91,0.90473,0.56688,0.65486,0.90039,0.55651,0.64099
92,0.90326,0.56413,0.65012,0.8993,0.55548,0.6375
93,0.90499,0.568,0.65573,0.90054,0.55724,0.64148
94,0.90699,0.57055,0.66224,0.90597,0.57153,0.65903
95,0.90313,0.56284,0.64969,0.89992,0.55682,0.63949
96,0.90426,0.56676,0.65335,0.90039,0.55839,0.64098
97,0.90353,0.56304,0.65099,0.90101,0.55943,0.64298
98,0.90493,0.56769,0.65551,0.90147,0.56037,0.64447
99,0.90466,0.56695,0.65465,0.90132,0.56058,0.64397
0,0.6078,0.00017,7e-05,0.59135,0.00037,0.00012
1,0.67299,0.11449,0.08917,0.6568,0.10643,0.07626
2,0.70103,0.14256,0.13838,0.68723,0.13916,0.12327
3,0.86843,0.44254,0.53992,0.86322,0.43907,0.52561
4,0.87315,0.45134,0.55432,0.87132,0.45581,0.54975
5,0.8768,0.45848,0.56555,0.87551,0.46288,0.56249
6,0.87985,0.46428,0.57504,0.87983,0.47172,0.57575
7,0.88111,0.47146,0.57872,0.88109,0.48086,0.57944
8,0.88248,0.47452,0.58301,0.88262,0.48506,0.58417
9,0.88344,0.47749,0.58596,0.88318,0.48671,0.58589
10,0.88511,0.48218,0.59117,0.88416,0.48929,0.58892
11,0.88601,0.48496,0.59396,0.88569,0.49355,0.59368
12,0.88763,0.48862,0.59906,0.88709,0.49603,0.59807
13,0.88787,0.49039,0.59976,0.88709,0.49728,0.59803
14,0.8893,0.4936,0.60431,0.88946,0.50281,0.60549
15,0.88876,0.49445,0.60251,0.88737,0.49878,0.59889
16,0.89098,0.49791,0.60962,0.89253,0.51075,0.61518
17,0.89044,0.49807,0.60784,0.89058,0.50692,0.60897
18,0.89104,0.50053,0.6097,0.8903,0.50652,0.60809
19,0.89151,0.50214,0.61121,0.89114,0.50881,0.61073
20,0.89235,0.50503,0.61384,0.8917,0.5107,0.61248
21,0.89253,0.50828,0.61431,0.89114,0.51149,0.61066
22,0.89367,0.51116,0.61794,0.89295,0.51605,0.61641
23,0.89492,0.5137,0.62199,0.89379,0.51778,0.61908
24,0.89426,0.51496,0.61977,0.89239,0.51614,0.61461
25,0.89582,0.51466,0.62492,0.89644,0.52426,0.62755
26,0.89755,0.51847,0.63054,0.89839,0.52763,0.63386
27,0.89827,0.52228,0.63278,0.89937,0.53276,0.63694
28,0.89893,0.52459,0.63489,0.89951,0.53316,0.63739
29,0.89905,0.52615,0.63523,0.89812,0.52953,0.6329
30,0.89959,0.52758,0.63697,0.89951,0.53351,0.63738
31,0.89851,0.52634,0.63343,0.8963,0.52671,0.62704
32,0.89857,0.52441,0.63369,0.89812,0.52989,0.63289
33,0.89983,0.52781,0.63776,0.90063,0.53671,0.64098
34,0.90013,0.52985,0.63869,0.89993,0.53561,0.63871
35,0.90036,0.53048,0.63946,0.90063,0.53743,0.64097
36,0.90144,0.53289,0.64298,0.90091,0.537,0.6419
37,0.90377,0.5392,0.6506,0.90356,0.54407,0.6505
38,0.9012,0.53186,0.64222,0.90077,0.53625,0.64145
39,0.90401,0.53949,0.6514,0.90342,0.54318,0.65006
40,0.90288,0.5367,0.64767,0.9023,0.54022,0.64643
41,0.90216,0.53456,0.64533,0.9023,0.54055,0.64642
42,0.9018,0.53369,0.64416,0.90133,0.53787,0.64326
43,0.9021,0.53644,0.64506,0.90161,0.54154,0.6441
44,0.90144,0.53224,0.64301,0.90077,0.53527,0.64148
45,0.90162,0.53431,0.64353,0.90077,0.53765,0.64142
46,0.903,0.53725,0.64805,0.90202,0.53957,0.64552
47,0.90306,0.53782,0.64823,0.90244,0.54146,0.64686
48,0.90246,0.53707,0.64625,0.903,0.54538,0.64863
